txn_id,account_id,amount_aud,currency,txn_date,status,channel
TXN-20260520-01408,ACC-000152,300.99,AUD,2026-05-20,settled,card
TXN-20260520-01409,ACC-000406,456.58,AUD,2026-05-20,settled,card
TXN-20260518-01410,ACC-000437,91.32,AUD,2026-05-18,settled,transfer
TXN-20260520-01411,ACC-000168,61.97,AUD,2026-05-20,settled,direct_debit
TXN-20260517-01412,ACC-000061,431.65,AUD,2026-05-17,settled,card
TXN-20260519-01413,ACC-000464,415.83,AUD,2026-05-19,settled,transfer
TXN-20260517-01414,ACC-000244,108.97,AUD,2026-05-17,settled,card
TXN-20260517-01415,ACC-000134,375.61,AUD,2026-05-17,settled,card
TXN-20260521-01416,ACC-000069,37374.1,AUD,2026-05-21,settled,transfer
TXN-20260519-01417,ACC-000227,469.41,AUD,2026-05-19,settled,card
TXN-20260520-01418,ACC-000482,180.09,AUD,2026-05-20,settled,card
TXN-20260521-01419,ACC-000296,104.2,AUD,2026-05-21,settled,card
TXN-20260520-01420,ACC-000344,269.79,AUD,2026-05-20,settled,direct_debit
TXN-20260519-01421,ACC-000207,134.97,AUD,2026-05-19,settled,card
TXN-20260520-01422,ACC-000421,1247.57,AUD,2026-05-20,settled,direct_debit
TXN-20260517-01423,ACC-000369,185.36,AUD,2026-05-17,settled,transfer
TXN-20260519-01424,ACC-000497,270.22,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01425,ACC-000021,163.66,AUD,2026-05-20,settled,transfer
TXN-20260518-01426,ACC-000459,386.89,AUD,2026-05-18,settled,transfer
TXN-20260520-01427,ACC-000217,11094.61,AUD,2026-05-20,settled,transfer
TXN-20260519-01428,ACC-000265,444.17,AUD,2026-05-19,settled,card
TXN-20260521-01429,ACC-000145,3960.8,AUD,2026-05-21,settled,transfer
TXN-20260519-01430,ACC-000313,261.46,AUD,2026-05-19,settled,transfer
TXN-20260519-01431,ACC-000119,432.21,AUD,2026-05-19,settled,card
TXN-20260517-01432,ACC-000021,440.29,AUD,2026-05-17,settled,card
TXN-20260517-01433,ACC-000259,152.52,AUD,2026-05-17,settled,direct_debit
TXN-20260519-01434,ACC-000011,248.39,AUD,2026-05-19,settled,card
TXN-20260521-01435,ACC-000432,3392.7,AUD,2026-05-21,settled,transfer
TXN-20260521-01436,ACC-000140,3300.0,AUD,2026-05-21,settled,card
TXN-20260519-01437,ACC-000414,310.76,AUD,2026-05-19,settled,transfer
TXN-20260521-01438,ACC-000428,2330.0,AUD,2026-05-21,settled,card
TXN-20260518-01439,ACC-000446,301.55,AUD,2026-05-18,settled,direct_debit
TXN-20260519-01440,ACC-000428,155.93,AUD,2026-05-19,settled,card
TXN-20260518-01441,ACC-000121,109.76,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01442,ACC-000359,1662.4,AUD,2026-05-21,settled,card
TXN-20260519-01443,ACC-000128,384.86,AUD,2026-05-19,settled,card
TXN-20260517-01444,ACC-000376,3887.23,AUD,2026-05-17,settled,transfer
TXN-20260517-01445,ACC-000055,105.72,AUD,2026-05-17,settled,transfer
TXN-20260521-01446,ACC-000428,117.0,AUD,2026-05-21,settled,transfer
TXN-20260521-01447,ACC-000478,3551.9,AUD,2026-05-21,settled,transfer
TXN-20260517-01448,ACC-000374,196.83,AUD,2026-05-17,settled,card
TXN-20260520-01449,ACC-000098,495.52,AUD,2026-05-20,settled,transfer
TXN-20260520-01450,ACC-000421,246.29,AUD,2026-05-20,settled,transfer
TXN-20260518-01451,ACC-000240,436.9,AUD,2026-05-18,settled,transfer
TXN-20260520-01452,ACC-000451,428.17,AUD,2026-05-20,settled,card
TXN-20260517-01453,ACC-000047,381.82,AUD,2026-05-17,pending,card
TXN-20260521-01454,ACC-000119,2409.0,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01455,ACC-000418,170.1,AUD,2026-05-19,settled,transfer
TXN-20260517-01456,ACC-000004,333.14,AUD,2026-05-17,settled,transfer
TXN-20260519-01457,ACC-000147,472.65,AUD,2026-05-19,settled,card
TXN-20260517-01458,ACC-000119,267.2,AUD,2026-05-17,settled,transfer
TXN-20260517-01459,ACC-000358,89.7,AUD,2026-05-17,settled,direct_debit
TXN-20260518-01460,ACC-000126,460.92,AUD,2026-05-18,pending,transfer
TXN-20260518-01461,ACC-000252,37.65,AUD,2026-05-18,settled,card
TXN-20260517-01462,ACC-000410,288.73,AUD,2026-05-17,settled,card
TXN-20260518-01463,ACC-000077,351.24,AUD,2026-05-18,settled,direct_debit
TXN-20260517-01464,ACC-000121,267.31,AUD,2026-05-17,settled,card
TXN-20260521-01465,ACC-000476,328.0,AUD,2026-05-21,settled,transfer
TXN-20260521-01466,ACC-000160,4965.5,AUD,2026-05-21,settled,card
TXN-20260518-01467,ACC-000493,13.04,AUD,2026-05-18,settled,card
TXN-20260517-01468,ACC-000436,276.21,AUD,2026-05-17,settled,card
TXN-20260519-01469,ACC-000147,106.72,AUD,2026-05-19,settled,transfer
TXN-20260517-01470,ACC-000354,105.72,AUD,2026-05-17,settled,card
TXN-20260521-01471,ACC-000115,1083.2,AUD,2026-05-21,settled,transfer
TXN-20260520-01472,ACC-000412,185.93,AUD,2026-05-20,settled,card
TXN-20260519-01473,ACC-000344,294.65,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01474,ACC-000495,301.08,AUD,2026-05-20,settled,transfer
TXN-20260519-01475,ACC-000029,240.18,AUD,2026-05-19,settled,direct_debit
TXN-20260521-01476,ACC-000056,105622.2,AUD,2026-05-21,settled,card
TXN-20260521-01477,ACC-000421,2993.6,AUD,2026-05-21,settled,card
TXN-20260520-01478,ACC-000427,83.14,AUD,2026-05-20,settled,card
TXN-20260519-01479,ACC-000032,10021.27,AUD,2026-05-19,settled,card
TXN-20260517-01480,ACC-000169,447.83,AUD,2026-05-17,settled,card
TXN-20260521-01481,ACC-000047,893.6,AUD,2026-05-21,settled,direct_debit
TXN-20260518-01482,ACC-000273,8432.33,AUD,2026-05-18,settled,transfer
TXN-20260520-01483,ACC-000125,431.71,AUD,2026-05-20,settled,card
TXN-20260519-01484,ACC-000202,3572.45,AUD,2026-05-19,settled,card
TXN-20260517-01485,ACC-000207,100.91,AUD,2026-05-17,settled,card
TXN-20260520-01486,ACC-000003,256.65,AUD,2026-05-20,settled,direct_debit
TXN-20260521-01487,ACC-000305,4239.1,AUD,2026-05-21,settled,transfer
TXN-20260517-01488,ACC-000032,35.78,AUD,2026-05-17,settled,transfer
TXN-20260518-01489,ACC-000317,11115.43,AUD,2026-05-18,settled,transfer
TXN-20260520-01490,ACC-000302,104.44,AUD,2026-05-20,settled,card
TXN-20260518-01491,ACC-000421,416.85,AUD,2026-05-18,settled,card
TXN-20260519-01492,ACC-000259,8095.76,AUD,2026-05-19,settled,card
TXN-20260517-01493,ACC-000257,3399.24,AUD,2026-05-17,settled,card
TXN-20260520-01494,ACC-000161,130.63,AUD,2026-05-20,settled,transfer
TXN-20260518-01495,ACC-000360,398.86,AUD,2026-05-18,settled,direct_debit
TXN-20260521-01496,ACC-000449,26877.0,AUD,2026-05-21,settled,card
TXN-20260521-01497,ACC-000155,2137.1,AUD,2026-05-21,settled,card
TXN-20260519-01498,ACC-000010,331.41,AUD,2026-05-19,settled,card
TXN-20260518-01499,ACC-000375,477.13,AUD,2026-05-18,settled,transfer
TXN-20260518-01500,ACC-000225,19.1,AUD,2026-05-18,settled,card
TXN-20260517-01501,ACC-000197,298.01,AUD,2026-05-17,settled,transfer
TXN-20260519-01502,ACC-000179,163.32,AUD,2026-05-19,pending,transfer
TXN-20260519-01503,ACC-000111,416.06,AUD,2026-05-19,settled,card
TXN-20260521-01504,ACC-000288,1500.9,AUD,2026-05-21,settled,card
TXN-20260517-01505,ACC-000265,386.96,AUD,2026-05-17,settled,card
TXN-20260517-01506,ACC-000129,207.82,AUD,2026-05-17,settled,card
TXN-20260521-01507,ACC-000396,306.7,AUD,2026-05-21,settled,transfer
TXN-20260519-01508,ACC-000276,405.52,AUD,2026-05-19,pending,transfer
TXN-20260517-01509,ACC-000080,133.71,AUD,2026-05-17,settled,transfer
TXN-20260520-01510,ACC-000481,5143.59,AUD,2026-05-20,settled,card
TXN-20260519-01511,ACC-000045,84.36,AUD,2026-05-19,settled,transfer
TXN-20260517-01512,ACC-000081,349.62,AUD,2026-05-17,settled,card
TXN-20260517-01513,ACC-000157,172.81,AUD,2026-05-17,settled,transfer
TXN-20260518-01514,ACC-000124,482.71,AUD,2026-05-18,settled,card
TXN-20260520-01515,ACC-000041,152.21,AUD,2026-05-20,settled,card
TXN-20260518-01516,ACC-000347,1239.59,AUD,2026-05-18,settled,transfer
TXN-20260518-01517,ACC-000486,30.61,AUD,2026-05-18,settled,transfer
TXN-20260521-01518,ACC-000436,4307.8,AUD,2026-05-21,settled,transfer
TXN-20260517-01519,ACC-000061,496.39,AUD,2026-05-17,settled,card
TXN-20260521-01520,ACC-000328,4314.5,AUD,2026-05-21,settled,card
TXN-20260521-01521,ACC-000063,3574.1,AUD,2026-05-21,settled,transfer
TXN-20260521-01522,ACC-000495,122473.5,AUD,2026-05-21,settled,card
TXN-20260517-01523,ACC-000496,381.0,AUD,2026-05-17,settled,card
TXN-20260519-01524,ACC-000140,184.44,AUD,2026-05-19,settled,transfer
TXN-20260519-01525,ACC-000366,236.19,AUD,2026-05-19,settled,transfer
TXN-20260519-01526,ACC-000391,13362.8,AUD,2026-05-19,pending,transfer
TXN-20260517-01527,ACC-000391,434.35,AUD,2026-05-17,settled,transfer
TXN-20260519-01528,ACC-000128,455.93,AUD,2026-05-19,pending,card
TXN-20260518-01529,ACC-000333,387.8,AUD,2026-05-18,pending,card
TXN-20260519-01530,ACC-000094,42.47,AUD,2026-05-19,settled,card
TXN-20260521-01531,ACC-000423,1871.1,AUD,2026-05-21,settled,card
TXN-20260520-01532,ACC-000033,461.14,AUD,2026-05-20,settled,direct_debit
TXN-20260518-01533,ACC-000190,4967.52,AUD,2026-05-18,settled,transfer
TXN-20260518-01534,ACC-000116,13568.18,AUD,2026-05-18,settled,transfer
TXN-20260519-01535,ACC-000113,455.08,AUD,2026-05-19,settled,direct_debit
TXN-20260518-01536,ACC-000272,12428.11,AUD,2026-05-18,settled,card
TXN-20260518-01537,ACC-000463,12209.87,AUD,2026-05-18,settled,direct_debit
TXN-20260518-01538,ACC-000318,485.23,AUD,2026-05-18,pending,card
TXN-20260521-01539,ACC-000355,88806.1,AUD,2026-05-21,settled,direct_debit
TXN-20260518-01540,ACC-000389,137.83,AUD,2026-05-18,settled,card
TXN-20260521-01541,ACC-000315,4409.8,AUD,2026-05-21,settled,card
TXN-20260521-01542,ACC-000407,1369.0,AUD,2026-05-21,settled,card
TXN-20260519-01543,ACC-000181,24.89,AUD,2026-05-19,settled,card
TXN-20260517-01544,ACC-000336,340.8,AUD,2026-05-17,settled,transfer
TXN-20260520-01545,ACC-000010,122.85,AUD,2026-05-20,settled,card
TXN-20260517-01546,ACC-000221,150.35,AUD,2026-05-17,settled,card
TXN-20260520-01547,ACC-000346,440.43,AUD,2026-05-20,settled,transfer
TXN-20260521-01548,ACC-000448,3406.6,AUD,2026-05-21,settled,card
TXN-20260517-01549,ACC-000167,36.01,AUD,2026-05-17,settled,card
TXN-20260518-01550,ACC-000444,358.4,AUD,2026-05-18,settled,card
TXN-20260521-01551,ACC-000253,79459.1,AUD,2026-05-21,settled,card
TXN-20260517-01552,ACC-000180,475.46,AUD,2026-05-17,settled,card
TXN-20260517-01553,ACC-000001,14951.73,AUD,2026-05-17,settled,card
TXN-20260519-01554,ACC-000076,4260.0,AUD,2026-05-19,settled,transfer
TXN-20260520-01555,ACC-000374,366.47,AUD,2026-05-20,settled,transfer
TXN-20260517-01556,ACC-000186,97.77,AUD,2026-05-17,settled,card
TXN-20260517-01557,ACC-000197,459.13,AUD,2026-05-17,settled,card
TXN-20260521-01558,ACC-000488,4470.7,AUD,2026-05-21,settled,direct_debit
TXN-20260520-01559,ACC-000090,5134.57,AUD,2026-05-20,settled,card
TXN-20260521-01560,ACC-000122,411.4,AUD,2026-05-21,settled,card
TXN-20260519-01561,ACC-000393,2718.0,AUD,2026-05-19,pending,direct_debit
TXN-20260520-01562,ACC-000279,325.82,AUD,2026-05-20,settled,card
TXN-20260519-01563,ACC-000436,333.67,AUD,2026-05-19,settled,direct_debit
TXN-20260517-01564,ACC-000274,173.73,AUD,2026-05-17,settled,transfer
TXN-20260517-01565,ACC-000440,8331.34,AUD,2026-05-17,settled,transfer
TXN-20260517-01566,ACC-000317,374.28,AUD,2026-05-17,settled,direct_debit
TXN-20260520-01567,ACC-000105,435.31,AUD,2026-05-20,settled,transfer
TXN-20260517-01568,ACC-000100,53.03,AUD,2026-05-17,settled,transfer
TXN-20260517-01569,ACC-000114,12413.01,AUD,2026-05-17,settled,direct_debit
TXN-20260521-01570,ACC-000445,4138.3,AUD,2026-05-21,settled,transfer
TXN-20260519-01571,ACC-000015,369.77,AUD,2026-05-19,settled,transfer
TXN-20260518-01572,ACC-000159,205.45,AUD,2026-05-18,settled,transfer
TXN-20260521-01573,ACC-000148,2421.5,AUD,2026-05-21,settled,card
TXN-20260519-01574,ACC-000131,279.03,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01575,ACC-000014,475.47,AUD,2026-05-20,settled,direct_debit
TXN-20260518-01576,ACC-000424,214.1,AUD,2026-05-18,settled,transfer
TXN-20260519-01577,ACC-000455,131.77,AUD,2026-05-19,settled,card
TXN-20260517-01578,ACC-000202,310.64,AUD,2026-05-17,settled,card
TXN-20260519-01579,ACC-000209,11427.18,AUD,2026-05-19,settled,card
TXN-20260519-01580,ACC-000170,241.26,AUD,2026-05-19,settled,direct_debit
TXN-20260518-01581,ACC-000470,275.04,AUD,2026-05-18,settled,direct_debit
TXN-20260520-01582,ACC-000108,37.97,AUD,2026-05-20,settled,card
TXN-20260517-01583,ACC-000306,50.64,AUD,2026-05-17,settled,direct_debit
TXN-20260521-01584,ACC-000452,103011.3,AUD,2026-05-21,settled,card
TXN-20260520-01585,ACC-000242,422.02,AUD,2026-05-20,pending,transfer
TXN-20260520-01586,ACC-000088,48.32,AUD,2026-05-20,settled,card
TXN-20260519-01587,ACC-000205,7626.41,AUD,2026-05-19,settled,card
TXN-20260521-01588,ACC-000098,52580.9,AUD,2026-05-21,settled,card
TXN-20260518-01589,ACC-000083,5803.94,AUD,2026-05-18,settled,transfer
TXN-20260519-01590,ACC-000116,424.29,AUD,2026-05-19,settled,card
TXN-20260520-01591,ACC-000031,5805.11,AUD,2026-05-20,settled,card
TXN-20260519-01592,ACC-000442,1999.43,AUD,2026-05-19,settled,card
TXN-20260518-01593,ACC-000296,167.26,AUD,2026-05-18,settled,transfer
TXN-20260520-01594,ACC-000462,52.9,AUD,2026-05-20,settled,transfer
TXN-20260517-01595,ACC-000289,120.17,AUD,2026-05-17,settled,card
TXN-20260520-01596,ACC-000241,65.83,AUD,2026-05-20,settled,card
TXN-20260517-01597,ACC-000116,13260.18,AUD,2026-05-17,settled,transfer
TXN-20260520-01598,ACC-000317,151.04,AUD,2026-05-20,pending,card
TXN-20260521-01599,ACC-000482,4912.2,AUD,2026-05-21,settled,transfer
TXN-20260520-01600,ACC-000040,421.42,AUD,2026-05-20,settled,transfer
TXN-20260518-01601,ACC-000206,162.86,AUD,2026-05-18,settled,transfer
TXN-20260519-01602,ACC-000273,71.4,AUD,2026-05-19,settled,card
TXN-20260521-01603,ACC-000230,4808.6,AUD,2026-05-21,settled,transfer
TXN-20260521-01604,ACC-000303,3771.1,AUD,2026-05-21,settled,transfer
TXN-20260517-01605,ACC-000079,248.36,AUD,2026-05-17,settled,transfer
TXN-20260520-01606,ACC-000059,460.56,AUD,2026-05-20,settled,transfer
TXN-20260520-01607,ACC-000368,355.26,AUD,2026-05-20,settled,direct_debit
TXN-20260517-01608,ACC-000129,229.78,AUD,2026-05-17,settled,card
TXN-20260519-01609,ACC-000082,489.44,AUD,2026-05-19,settled,card
TXN-20260517-01610,ACC-000005,498.0,AUD,2026-05-17,settled,card
TXN-20260521-01611,ACC-000200,3335.8,AUD,2026-05-21,settled,card
TXN-20260517-01612,ACC-000386,120.19,AUD,2026-05-17,settled,card
TXN-20260517-01613,ACC-000108,210.47,AUD,2026-05-17,settled,transfer
TXN-20260518-01614,ACC-000326,308.73,AUD,2026-05-18,settled,card
TXN-20260519-01615,ACC-000172,4152.69,AUD,2026-05-19,settled,card
TXN-20260518-01616,ACC-000431,345.85,AUD,2026-05-18,settled,card
TXN-20260518-01617,ACC-000395,122.01,AUD,2026-05-18,settled,card
TXN-20260517-01618,ACC-000350,170.2,AUD,2026-05-17,settled,card
TXN-20260518-01619,ACC-000255,213.92,AUD,2026-05-18,settled,card
TXN-20260521-01620,ACC-000304,3516.1,AUD,2026-05-21,settled,card
TXN-20260519-01621,ACC-000290,6.48,AUD,2026-05-19,settled,card
TXN-20260518-01622,ACC-000395,141.54,AUD,2026-05-18,settled,transfer
TXN-20260518-01623,ACC-000397,224.85,AUD,2026-05-18,settled,direct_debit
TXN-20260519-01624,ACC-000423,257.78,AUD,2026-05-19,pending,transfer
TXN-20260520-01625,ACC-000470,13.64,AUD,2026-05-20,settled,transfer
TXN-20260518-01626,ACC-000331,365.54,AUD,2026-05-18,settled,transfer
TXN-20260520-01627,ACC-000386,192.83,AUD,2026-05-20,settled,transfer
TXN-20260520-01628,ACC-000397,273.44,AUD,2026-05-20,settled,direct_debit
TXN-20260519-01629,ACC-000005,124.74,AUD,2026-05-19,settled,card
TXN-20260521-01630,ACC-000099,64205.2,AUD,2026-05-21,settled,transfer
TXN-20260520-01631,ACC-000420,274.79,AUD,2026-05-20,settled,transfer
TXN-20260517-01632,ACC-000414,50.64,AUD,2026-05-17,settled,transfer
TXN-20260520-01633,ACC-000351,373.4,AUD,2026-05-20,settled,card
TXN-20260519-01634,ACC-000384,2510.53,AUD,2026-05-19,settled,card
TXN-20260519-01635,ACC-000288,5292.07,AUD,2026-05-19,settled,direct_debit
TXN-20260519-01636,ACC-000068,383.89,AUD,2026-05-19,settled,transfer
TXN-20260521-01637,ACC-000224,1730.6,AUD,2026-05-21,settled,card
TXN-20260520-01638,ACC-000030,75.24,AUD,2026-05-20,settled,transfer
TXN-20260521-01639,ACC-000112,1889.9,AUD,2026-05-21,pending,direct_debit
TXN-20260521-01640,ACC-000375,24800.7,AUD,2026-05-21,settled,card
TXN-20260520-01641,ACC-000067,235.68,AUD,2026-05-20,settled,direct_debit
TXN-20260521-01642,ACC-000156,4508.6,AUD,2026-05-21,settled,card
TXN-20260521-01643,ACC-000230,4098.3,AUD,2026-05-21,settled,card
TXN-20260519-01644,ACC-000146,302.4,AUD,2026-05-19,settled,card
TXN-20260519-01645,ACC-000379,223.53,AUD,2026-05-19,settled,card
TXN-20260517-01646,ACC-000352,13010.38,AUD,2026-05-17,settled,card
TXN-20260518-01647,ACC-000463,223.29,AUD,2026-05-18,settled,card
TXN-20260521-01648,ACC-000382,88.3,AUD,2026-05-21,settled,direct_debit
TXN-20260517-01649,ACC-000259,381.3,AUD,2026-05-17,settled,card
TXN-20260520-01650,ACC-000174,253.78,AUD,2026-05-20,settled,card
TXN-20260517-01651,ACC-000040,21.16,AUD,2026-05-17,settled,transfer
TXN-20260518-01652,ACC-000248,280.46,AUD,2026-05-18,settled,card
TXN-20260521-01653,ACC-000119,4780.1,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01654,ACC-000426,222.76,AUD,2026-05-19,settled,transfer
TXN-20260521-01655,ACC-000170,1109.1,AUD,2026-05-21,settled,transfer
TXN-20260518-01656,ACC-000415,491.17,AUD,2026-05-18,settled,card
TXN-20260518-01657,ACC-000310,392.46,AUD,2026-05-18,settled,card
TXN-20260520-01658,ACC-000239,295.07,AUD,2026-05-20,settled,card
TXN-20260519-01659,ACC-000014,261.69,AUD,2026-05-19,settled,card
TXN-20260521-01660,ACC-000130,49759.3,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01661,ACC-000354,406.38,AUD,2026-05-19,settled,transfer
TXN-20260520-01662,ACC-000312,444.75,AUD,2026-05-20,settled,transfer
TXN-20260517-01663,ACC-000142,107.35,AUD,2026-05-17,settled,direct_debit
TXN-20260519-01664,ACC-000180,2922.15,AUD,2026-05-19,settled,direct_debit
TXN-20260520-01665,ACC-000086,99.9,AUD,2026-05-20,settled,card
TXN-20260518-01666,ACC-000159,284.89,AUD,2026-05-18,pending,transfer
TXN-20260519-01667,ACC-000051,144.01,AUD,2026-05-19,settled,card
TXN-20260519-01668,ACC-000481,68.87,AUD,2026-05-19,settled,transfer
TXN-20260520-01669,ACC-000009,137.49,AUD,2026-05-20,settled,card
TXN-20260518-01670,ACC-000244,436.57,AUD,2026-05-18,settled,transfer
TXN-20260520-01671,ACC-000256,204.72,AUD,2026-05-20,settled,transfer
TXN-20260520-01672,ACC-000024,460.08,AUD,2026-05-20,settled,transfer
TXN-20260517-01673,ACC-000098,18.71,AUD,2026-05-17,settled,card
TXN-20260519-01674,ACC-000439,341.86,AUD,2026-05-19,settled,card
TXN-20260517-01675,ACC-000180,2858.89,AUD,2026-05-17,settled,card
TXN-20260519-01676,ACC-000439,17.19,AUD,2026-05-19,settled,card
TXN-20260520-01677,ACC-000130,383.55,AUD,2026-05-20,settled,transfer
TXN-20260518-01678,ACC-000206,227.7,AUD,2026-05-18,settled,card
TXN-20260520-01679,ACC-000158,164.66,AUD,2026-05-20,pending,card
TXN-20260521-01680,ACC-000457,1230.7,AUD,2026-05-21,settled,card
TXN-20260520-01681,ACC-000010,176.42,AUD,2026-05-20,settled,card
TXN-20260521-01682,ACC-000248,1273.5,AUD,2026-05-21,settled,transfer
TXN-20260521-01683,ACC-000297,478.4,AUD,2026-05-21,settled,transfer
TXN-20260518-01684,ACC-000290,304.32,AUD,2026-05-18,settled,transfer
TXN-20260518-01685,ACC-000035,76.5,AUD,2026-05-18,settled,card
TXN-20260519-01686,ACC-000255,260.65,AUD,2026-05-19,settled,transfer
TXN-20260520-01687,ACC-000347,55.91,AUD,2026-05-20,settled,card
TXN-20260519-01688,ACC-000063,157.53,AUD,2026-05-19,settled,transfer
TXN-20260521-01689,ACC-000468,2811.1,AUD,2026-05-21,settled,transfer
TXN-20260517-01690,ACC-000096,137.04,AUD,2026-05-17,pending,card
TXN-20260517-01691,ACC-000358,177.01,AUD,2026-05-17,settled,card
TXN-20260521-01692,ACC-000405,127721.3,AUD,2026-05-21,settled,transfer
TXN-20260521-01693,ACC-000032,677.1,AUD,2026-05-21,settled,direct_debit
TXN-20260521-01694,ACC-000338,2743.8,AUD,2026-05-21,settled,card
TXN-20260519-01695,ACC-000038,75.51,AUD,2026-05-19,settled,card
TXN-20260517-01696,ACC-000099,454.74,AUD,2026-05-17,pending,card
TXN-20260520-01697,ACC-000032,6109.85,AUD,2026-05-20,settled,transfer
TXN-20260519-01698,ACC-000327,2313.81,AUD,2026-05-19,settled,card
TXN-20260521-01699,ACC-000227,3387.5,AUD,2026-05-21,settled,transfer
TXN-20260517-01700,ACC-000307,489.2,AUD,2026-05-17,settled,transfer
TXN-20260520-01701,ACC-000421,296.87,AUD,2026-05-20,settled,transfer
TXN-20260518-01702,ACC-000075,79.24,AUD,2026-05-18,settled,card
TXN-20260517-01703,ACC-000087,71.47,AUD,2026-05-17,settled,card
TXN-20260520-01704,ACC-000062,499.85,AUD,2026-05-20,settled,transfer
TXN-20260521-01705,ACC-000008,2156.6,AUD,2026-05-21,settled,card
TXN-20260521-01706,ACC-000381,1943.9,AUD,2026-05-21,settled,transfer
TXN-20260521-01707,ACC-000470,1143.2,AUD,2026-05-21,settled,transfer
TXN-20260520-01708,ACC-000121,227.9,AUD,2026-05-20,settled,direct_debit
TXN-20260517-01709,ACC-000407,157.75,AUD,2026-05-17,settled,direct_debit
TXN-20260519-01710,ACC-000101,1119.11,AUD,2026-05-19,settled,card
TXN-20260519-01711,ACC-000158,270.19,AUD,2026-05-19,settled,direct_debit
TXN-20260519-01712,ACC-000429,180.27,AUD,2026-05-19,settled,direct_debit
TXN-20260519-01713,ACC-000371,364.66,AUD,2026-05-19,settled,card
TXN-20260517-01714,ACC-000163,171.59,AUD,2026-05-17,settled,direct_debit
TXN-20260521-01715,ACC-000403,109645.1,AUD,2026-05-21,settled,transfer
TXN-20260517-01716,ACC-000399,237.27,AUD,2026-05-17,settled,card
TXN-20260517-01717,ACC-000075,418.37,AUD,2026-05-17,settled,direct_debit
TXN-20260521-01718,ACC-000051,3273.9,AUD,2026-05-21,settled,transfer
TXN-20260519-01719,ACC-000150,9174.18,AUD,2026-05-19,settled,card
TXN-20260521-01720,ACC-000446,45555.5,AUD,2026-05-21,settled,direct_debit
TXN-20260519-01721,ACC-000007,97.71,AUD,2026-05-19,settled,transfer
TXN-20260520-01722,ACC-000247,437.31,AUD,2026-05-20,settled,direct_debit
TXN-20260520-01723,ACC-000434,10205.67,AUD,2026-05-20,settled,card
TXN-20260520-01724,ACC-000138,183.88,AUD,2026-05-20,settled,card
TXN-20260518-01725,ACC-000257,366.26,AUD,2026-05-18,settled,transfer
TXN-20260518-01726,ACC-000479,32.18,AUD,2026-05-18,settled,transfer
TXN-20260518-01727,ACC-000291,157.27,AUD,2026-05-18,settled,card
TXN-20260520-01728,ACC-000331,204.03,AUD,2026-05-20,settled,transfer
TXN-20260518-01729,ACC-000116,193.22,AUD,2026-05-18,settled,transfer
TXN-20260521-01730,ACC-000114,3412.8,AUD,2026-05-21,settled,direct_debit
TXN-20260518-01731,ACC-000185,65.93,AUD,2026-05-18,settled,card
TXN-20260518-01732,ACC-000416,338.08,AUD,2026-05-18,settled,card
TXN-20260517-01733,ACC-000396,359.74,AUD,2026-05-17,settled,card
TXN-20260520-01734,ACC-000281,381.4,AUD,2026-05-20,settled,card
TXN-20260521-01735,ACC-000006,120766.3,AUD,2026-05-21,settled,card
TXN-20260518-01736,ACC-000038,36.62,AUD,2026-05-18,settled,card
TXN-20260520-01737,ACC-000441,411.61,AUD,2026-05-20,pending,transfer
TXN-20260519-01738,ACC-000317,116.77,AUD,2026-05-19,settled,transfer
TXN-20260518-01739,ACC-000277,1504.94,AUD,2026-05-18,settled,direct_debit
TXN-20260519-01740,ACC-000224,7383.38,AUD,2026-05-19,settled,transfer
TXN-20260517-01741,ACC-000058,384.89,AUD,2026-05-17,settled,transfer
TXN-20260519-01742,ACC-000444,8738.7,AUD,2026-05-19,settled,card
TXN-20260517-01743,ACC-000464,236.71,AUD,2026-05-17,settled,transfer
TXN-20260517-01744,ACC-000194,463.8,AUD,2026-05-17,settled,card
TXN-20260518-01745,ACC-000117,133.64,AUD,2026-05-18,settled,direct_debit
TXN-20260519-01746,ACC-000497,319.24,AUD,2026-05-19,settled,card
TXN-20260518-01747,ACC-000125,10256.91,AUD,2026-05-18,settled,direct_debit
TXN-20260519-01748,ACC-000182,428.88,AUD,2026-05-19,settled,direct_debit
TXN-20260519-01749,ACC-000014,87.53,AUD,2026-05-19,settled,card
TXN-20260520-01750,ACC-000040,416.45,AUD,2026-05-20,settled,transfer
TXN-20260518-01751,ACC-000344,17.11,AUD,2026-05-18,settled,direct_debit
TXN-20260517-01752,ACC-000246,47.4,AUD,2026-05-17,pending,transfer
TXN-20260517-01753,ACC-000377,483.21,AUD,2026-05-17,settled,transfer
TXN-20260520-01754,ACC-000316,184.7,AUD,2026-05-20,settled,transfer
TXN-20260517-01755,ACC-000112,377.87,AUD,2026-05-17,settled,card
TXN-20260519-01756,ACC-000221,1332.26,AUD,2026-05-19,settled,card
TXN-20260518-01757,ACC-000015,422.2,AUD,2026-05-18,settled,card
TXN-20260520-01758,ACC-000449,450.24,AUD,2026-05-20,settled,card
TXN-20260521-01759,ACC-000495,3877.7,AUD,2026-05-21,settled,transfer
